model,slice,dataset,best_valid_score,total_epochs,recall@5,recall@10,recall@20,mrr@5,mrr@10,mrr@20,ndcg@5,ndcg@10,ndcg@20,hit@5,hit@10,hit@20
GRU4Rec,1,realestate_slice1,-inf,5,0.917,0.9237,0.9305,0.9,0.9009,0.9014,0.9043,0.9064,0.9082,0.917,0.9237,0.9305
